test_acc,test_f1,test_auc,best_f1,best_auc,best_epoch,fold,model,iter
0.8677685950413223,0.8617408753862399,0.9523972936835463,0.8617408753862399,0.9523972936835463,14.0,,vlocal,13.0
0.8677685950413223,0.862318690980542,0.9444200406248554,0.862318690980542,0.9444200406248554,19.0,,simulated_local_0,13.0
0.8760330578512396,0.87279003126249,0.9537169176113323,0.87279003126249,0.9537169176113323,10.0,,simulated_local_1,13.0
0.8429752066115702,0.8287103437485766,0.9502111998125427,0.8287103437485766,0.9502111998125427,11.0,,simulated_local_2,13.0
0.8677685950413223,0.8600061359825879,0.9375966866732293,0.8600061359825879,0.9375966866732293,20.0,,simulated_local_3,13.0
0.8264462809917356,0.830633162690579,0.9530461899435395,0.830633162690579,0.9530461899435395,2.0,,simulated_local_4,13.0
0.8677685950413223,0.8630873525431554,0.9547113234229295,,,,,fedavg,13.0
0.859504132231405,0.8491369498744005,0.9439791214145629,0.8491369498744005,0.9439791214145629,3.0,,vlocal,14.0
0.8512396694214877,0.8567921383429405,0.958256077119317,0.8567921383429405,0.958256077119317,2.0,,simulated_local_0,14.0
0.859504132231405,0.8494152214364041,0.9567152552715725,0.8494152214364041,0.9567152552715725,0.0,,simulated_local_1,14.0
0.8429752066115702,0.8335634862187519,0.9468036124307335,0.8335634862187519,0.9468036124307335,33.0,,simulated_local_2,14.0
0.859504132231405,0.8458617453962156,0.9476911619619139,0.8458617453962156,0.9476911619619139,0.0,,simulated_local_3,14.0
0.8512396694214877,0.8384665739301203,0.9451168316085807,0.8384665739301203,0.9451168316085807,49.0,,simulated_local_4,14.0
0.8677685950413223,0.8583392365210547,0.9562350070477158,,,,,fedavg,14.0
0.8512396694214877,0.8463927521212701,0.9556409430968423,0.8463927521212701,0.9556409430968423,28.0,,vlocal,15.0
0.8429752066115702,0.8295459625472078,0.9469785053871272,0.8295459625472078,0.9469785053871272,38.0,,simulated_local_0,15.0
0.859504132231405,0.848823787492774,0.9489668127930301,0.848823787492774,0.9489668127930301,2.0,,simulated_local_1,15.0
0.8264462809917356,0.8100219315841558,0.9505995519865542,0.8100219315841558,0.9505995519865542,0.0,,simulated_local_2,15.0
0.8347107438016529,0.8252147139847674,0.9514056374009344,0.8252147139847674,0.9514056374009344,2.0,,simulated_local_3,15.0
0.8429752066115702,0.8340795708311397,0.9490493632424513,0.8340795708311397,0.9490493632424513,29.0,,simulated_local_4,15.0
0.8677685950413223,0.8579207523607202,0.9552120308923322,,,,,fedavg,15.0
0.8925619834710744,0.8887979707061614,0.9539627562658335,0.8887979707061614,0.9539627562658335,7.0,,vlocal,16.0
0.8512396694214877,0.8451301566923809,0.9556146837546142,0.8451301566923809,0.9556146837546142,16.0,,simulated_local_0,16.0
0.8429752066115702,0.8352292437691887,0.9464462032493077,0.8352292437691887,0.9464462032493077,6.0,,simulated_local_1,16.0
0.8512396694214877,0.8440532721444219,0.9392100342607654,0.8440532721444219,0.9392100342607654,7.0,,simulated_local_2,16.0
0.8760330578512396,0.8716078880615333,0.9545631342131227,0.8716078880615333,0.9545631342131227,5.0,,simulated_local_3,16.0
0.8677685950413223,0.8629744910736644,0.9434086620501635,0.8629744910736644,0.9434086620501635,34.0,,simulated_local_4,16.0
0.859504132231405,0.8515490570036024,0.9501604655481443,,,,,fedavg,16.0
0.8677685950413223,0.8639106386517202,0.9528904639820418,0.8639106386517202,0.9528904639820418,30.0,,vlocal,17.0
0.859504132231405,0.8488239033693579,0.9473494147241172,0.8488239033693579,0.9473494147241172,19.0,,simulated_local_0,17.0
